plan_id,region,year,tot_nonmiss,obs_purchase,pred_purchase
BS_SIL3,4,2018,1080,25,26.6106756949583
HN_BR,4,2018,1080,2,32.602695825977
HN_G,4,2018,1080,0,0.352647768438003
HN_P,4,2018,1080,0,0.0357235024704724
HN_SIL,4,2018,1080,0,2.91782352214386
KA_BR,4,2018,1080,181,265.402611729934
KA_BR_HSA,4,2018,1080,34,137.023402374501
KA_G,4,2018,1080,50,56.0736849468339
KA_G_COIN,4,2018,1080,108,95.9793867238045
KA_P,4,2018,1080,22,20.1627580588358
KA_SIL,4,2018,1080,176,150.931131093652
Small_BR,4,2018,1080,105,47.0975665965984
Small_G,4,2018,1080,12,19.122501514526
Small_P,4,2018,1080,5,6.50384291432709
Small_SIL,4,2018,1080,139,84.2765314264889
BS_BR,4,2019,696,30,33.4235888358485
BS_BR_HSA,4,2019,696,15,18.6203379202705
BS_G,4,2019,696,13,0.722195189249989
BS_G3,4,2019,696,3,0.998357753573441
BS_P,4,2019,696,6,0.0108937120607549
BS_P3,4,2019,696,0,0.0126244921772864
BS_SIL,4,2019,696,57,9.30082137453965
BS_SIL3,4,2019,696,13,16.4539761399067
HN_BR,4,2019,696,2,12.0278500546247
HN_G,4,2019,696,0,0.0687075740666823
HN_P,4,2019,696,0,0.0055209519393849
HN_SIL,4,2019,696,0,0.6544461542023
KA_BR,4,2019,696,124,186.943111607212
KA_BR_HSA,4,2019,696,17,108.727631747957
KA_G,4,2019,696,12,19.1393376925061
KA_G_COIN,4,2019,696,28,37.4144009201716
KA_P,4,2019,696,13,6.91999416494212
KA_SIL,4,2019,696,173,132.512608513337
Small_BR,4,2019,696,102,36.9926549722222
Small_G,4,2019,696,6,13.0406527730155
Small_P,4,2019,696,1,4.24151996143755
Small_SIL,4,2019,696,81,57.7687674947395
ANT_BR,5,2014,1628,38,90.1107986028466
ANT_BR_HSA,5,2014,1628,4,45.0503723013961
ANT_G,5,2014,1628,6,12.752676285585
ANT_P,5,2014,1628,4,3.5072929560041
ANT_SIL,5,2014,1628,78,126.94288348388
BS_BR,5,2014,1628,41,107.536616819708
BS_BR_HSA,5,2014,1628,8,58.0720013013191
BS_G,5,2014,1628,30,41.8060881197048
BS_P,5,2014,1628,26,14.0831987126888
BS_SIL,5,2014,1628,550,319.646718139917
HN_BR,5,2014,1628,8,72.4076512325818
HN_G,5,2014,1628,3,5.47434562969346
HN_P,5,2014,1628,1,1.02306227697054
HN_SIL,5,2014,1628,8,55.8319625555601
KA_BR,5,2014,1628,188,180.387042868481
KA_G,5,2014,1628,30,29.1193532455206
KA_P,5,2014,1628,31,15.9274682340397
KA_SIL,5,2014,1628,519,301.419034921159
Small_BR,5,2014,1628,12,34.2421855770605
Small_G,5,2014,1628,3,16.4026015082415
Small_P,5,2014,1628,1,6.31809660247144
Small_SIL,5,2014,1628,39,89.9385486251723
ANT_BR,5,2015,1912,39,115.759953635039
ANT_BR_HSA,5,2015,1912,8,57.536082484271
ANT_G,5,2015,1912,4,11.6420030204028
ANT_P,5,2015,1912,2,2.7027893643957
ANT_SIL,5,2015,1912,55,141.6442119373
BS_BR,5,2015,1912,70,143.75416391868
BS_BR_HSA,5,2015,1912,21,78.4821400041391
BS_G,5,2015,1912,44,45.3811677243731
BS_P,5,2015,1912,31,14.7928092407327
BS_SIL,5,2015,1912,485,358.185750787119
HN_BR,5,2015,1912,5,85.4929371263233
HN_G,5,2015,1912,0,5.63184962513284
HN_P,5,2015,1912,0,0.977787493951249
HN_SIL,5,2015,1912,5,60.1919940285815
KA_BR,5,2015,1912,386,270.833556673589
KA_G,5,2015,1912,48,43.8457078467779
KA_P,5,2015,1912,58,25.3696121148421
KA_SIL,5,2015,1912,651,449.77548297435
ANT_BR,5,2016,1244,12,63.6328775763919
ANT_BR_HSA,5,2016,1244,24,43.5876482065247
ANT_G,5,2016,1244,3,3.71453501901042
ANT_P,5,2016,1244,2,0.811773412842916
ANT_SIL,5,2016,1244,25,64.2316510745597
BS_BR,5,2016,1244,49,80.0815151502438
BS_BR_HSA,5,2016,1244,6,39.4209204608368
BS_G,5,2016,1244,22,16.1848947573731
BS_P,5,2016,1244,9,1.77248758642563
BS_SIL,5,2016,1244,339,238.56616124146
HN_BR,5,2016,1244,4,61.9997564617106
HN_G,5,2016,1244,2,5.56855061636095
HN_P,5,2016,1244,2,1.23397247074185
HN_SIL,5,2016,1244,7,86.1422450583499
KA_BR,5,2016,1244,209,153.353265785317
KA_BR_HSA,5,2016,1244,56,85.8371517246405
KA_G,5,2016,1244,27,27.8557014250014
KA_P,5,2016,1244,32,14.1926349505509
KA_SIL,5,2016,1244,414,255.812257021658
ANT_BR,5,2017,1266,9,52.790502683459
ANT_BR_HSA,5,2017,1266,5,29.6974049771903
ANT_G,5,2017,1266,0,0.927602707474621
ANT_P,5,2017,1266,1,0.134075903395649
ANT_SIL,5,2017,1266,9,23.7993590337817
BS_BR,5,2017,1266,18,52.2490415126362
BS_BR_HSA,5,2017,1266,11,31.3147209418285
BS_G,5,2017,1266,11,6.59125630233873
BS_G3,5,2017,1266,0,1.17276844460256
BS_P,5,2017,1266,2,0.492055366565652
BS_P3,5,2017,1266,0,0.113859196511159
BS_SIL,5,2017,1266,183,116.594491800227
BS_SIL3,5,2017,1266,0,19.2157727685144
HN_BR,5,2017,1266,3,44.457694746758
HN_G,5,2017,1266,0,1.93060781881295
HN_P,5,2017,1266,0,0.321461725769713
HN_SIL,5,2017,1266,12,39.1480926736372
KA_BR,5,2017,1266,188,195.441128150238
KA_BR_HSA,5,2017,1266,29,97.7418229674053
KA_G,5,2017,1266,27,51.6816433836577
KA_G_COIN,5,2017,1266,34,77.1467471833122
KA_P,5,2017,1266,29,20.8588255003948
KA_SIL,5,2017,1266,695,402.179064211489
BS_BR,5,2018,1034,22,45.9750202861329
BS_BR_HSA,5,2018,1034,2,24.6679286096514
BS_G,5,2018,1034,15,3.97148936831894
BS_G3,5,2018,1034,2,0.768394866840739
BS_P,5,2018,1034,6,0.076683334621641
BS_P3,5,2018,1034,0,0.0112866122492989
BS_SIL,5,2018,1034,105,50.2634272673236
BS_SIL3,5,2018,1034,1,15.0456688278843
HN_BR,5,2018,1034,4,32.8935157551064
HN_G,5,2018,1034,0,1.52200403725482
HN_P,5,2018,1034,0,0.162188334598619
HN_SIL,5,2018,1034,3,12.3422953625636
KA_BR,5,2018,1034,101,136.816741961925
KA_BR_HSA,5,2018,1034,17,70.4319798279405
KA_G,5,2018,1034,142,120.506383449468
KA_G_COIN,5,2018,1034,148,147.988481704844
KA_P,5,2018,1034,127,71.8952340093789
KA_SIL,5,2018,1034,339,298.661276383898
BS_BR,5,2019,263,6,11.8234981261395
BS_BR_HSA,5,2019,263,0,6.28014389175845
BS_G,5,2019,263,2,0.853474444643928
BS_G3,5,2019,263,0,0.174593851722822
BS_P,5,2019,263,1,0.0117501093564421
BS_P3,5,2019,263,0,0.00139991313143679
BS_SIL,5,2019,263,12,11.9955454991529
BS_SIL3,5,2019,263,1,3.6977903572334
HN_BR,5,2019,263,1,7.27653909629338
HN_G,5,2019,263,0,0.120123835146834
HN_P,5,2019,263,0,0.00970732254740216
HN_SIL,5,2019,263,0,1.16294865012041
KA_BR,5,2019,263,22,36.608885775808
KA_BR_HSA,5,2019,263,7,20.109454630117
KA_G,5,2019,263,29,24.4847892473911
KA_G_COIN,5,2019,263,39,33.2952560706614
KA_P,5,2019,263,36,12.5488742265343
KA_SIL,5,2019,263,107,92.5452249522414
ANT_BR,6,2014,2683,183,187.217105701548
ANT_BR_HSA,6,2014,2683,17,93.8108483653641
ANT_G,6,2014,2683,33,30.6079342445475
ANT_P,6,2014,2683,30,8.2903314876846
ANT_SIL,6,2014,2683,507,309.8466591745
BS_BR,6,2014,2683,95,227.449532516496
BS_BR_HSA,6,2014,2683,33,122.144386258656
BS_G,6,2014,2683,48,107.352734923077
BS_P,6,2014,2683,22,35.8700968074054
BS_SIL,6,2014,2683,664,785.436611942716
KA_BR,6,2014,2683,249,296.003722166697
KA_G,6,2014,2683,43,37.0801143962244
KA_P,6,2014,2683,54,19.5506873332772
KA_SIL,6,2014,2683,705,422.339234681808
ANT_BR,6,2015,3264,192,226.278651621813
ANT_BR_HSA,6,2015,3264,20,113.140945811484
ANT_G,6,2015,3264,23,27.3806916492151
ANT_P,6,2015,3264,21,6.39110671690736
ANT_SIL,6,2015,3264,426,335.068776401635
BS_BR,6,2015,3264,60,272.255424810822
BS_BR_HSA,6,2015,3264,25,147.195888342984
BS_G,6,2015,3264,43,102.737212700564
BS_P,6,2015,3264,25,33.259995498583
BS_SIL,6,2015,3264,709,814.864526354121
KA_BR,6,2015,3264,569,414.026732230934
KA_G,6,2015,3264,57,61.2153167374664
KA_P,6,2015,3264,56,34.5720653240085
KA_SIL,6,2015,3264,1038,675.612665799459
ANT_BR,6,2016,2108,46,120.104684773535
ANT_BR_HSA,6,2016,2108,22,81.8959854688835
ANT_G,6,2016,2108,2,7.03085226122985
ANT_P,6,2016,2108,3,1.50328349476858
ANT_SIL,6,2016,2108,51,125.231997797399
BS_BR,6,2016,2108,90,173.056969779961
BS_BR_HSA,6,2016,2108,4,85.5139717900579
BS_G,6,2016,2108,36,41.6822138825738
BS_P,6,2016,2108,9,4.63247464829655
BS_SIL,6,2016,2108,755,592.256241093453
KA_BR,6,2016,2108,330,259.050479539778
KA_BR_HSA,6,2016,2108,88,146.394153862522
KA_G,6,2016,2108,42,42.1033810462659
KA_P,6,2016,2108,49,20.9676771083798
KA_SIL,6,2016,2108,581,406.575633452896
ANT_BR,6,2017,1898,10,76.9816498935361
ANT_BR_HSA,6,2017,1898,4,44.7314211815066
ANT_G,6,2017,1898,1,1.03002938618302
ANT_P,6,2017,1898,0,0.138642168959901
ANT_SIL,6,2017,1898,11,27.6371166934359
BS_BR,6,2017,1898,51,121.530194353028
BS_BR_HSA,6,2017,1898,26,72.838479925682
BS_G,6,2017,1898,19,17.461213543808
BS_G3,6,2017,1898,0,12.9691474958343
BS_P,6,2017,1898,4,1.38425047531032
BS_P3,6,2017,1898,0,1.53047474357048
BS_SIL,6,2017,1898,436,283.082438706613
BS_SIL3,6,2017,1898,1,170.298765066696
KA_BR,6,2017,1898,434,340.202880346906
KA_BR_HSA,6,2017,1898,48,169.041991440498
KA_G,6,2017,1898,28,48.9492347011306
KA_G_COIN,6,2017,1898,41,73.6803252772593
KA_P,6,2017,1898,34,19.3532829641459
KA_SIL,6,2017,1898,750,415.158461635897
BS_BR,6,2018,1713,74,136.178691472792
BS_BR_HSA,6,2018,1713,21,74.5580949549975
BS_G,6,2018,1713,24,7.86537445341557
BS_G3,6,2018,1713,7,8.10204464158165
BS_P,6,2018,1713,6,0.205569179708568
BS_P3,6,2018,1713,0,0.211617480245721
BS_SIL,6,2018,1713,140,85.7356054302698
BS_SIL3,6,2018,1713,84,114.854673049391
KA_BR,6,2018,1713,350,386.174143676676
KA_BR_HSA,6,2018,1713,53,199.132978273387
KA_G,6,2018,1713,146,122.846725203817
KA_G_COIN,6,2018,1713,282,202.255097414551
KA_P,6,2018,1713,75,46.4939910189731
KA_SIL,6,2018,1713,451,328.385393750194
BS_BR,6,2019,677,31,45.7742050025092
BS_BR_HSA,6,2019,677,3,24.7092813849682
BS_G,6,2019,677,7,1.94649411339846
BS_G3,6,2019,677,2,3.52036040659042
BS_P,6,2019,677,4,0.0411691819648177
BS_P3,6,2019,677,0,0.066475447297874
BS_SIL,6,2019,677,52,22.2120434671251
BS_SIL3,6,2019,677,30,49.2524710894778
KA_BR,6,2019,677,117,156.63482574076
KA_BR_HSA,6,2019,677,40,88.3270838247086
KA_G,6,2019,677,18,29.1204460075324
KA_G_COIN,6,2019,677,54,55.0196961156934
KA_P,6,2019,677,30,11.0875668481954
KA_SIL,6,2019,677,289,189.287881369779
ANT_BR,7,2014,2748,519,236.276473506034
ANT_BR_HSA,7,2014,2748,45,118.342575977417
ANT_G,7,2014,2748,30,42.572242182759
ANT_G3,7,2014,2748,4,18.1943937145149
ANT_P,7,2014,2748,18,11.9391860251466
ANT_P3,7,2014,2748,1,5.58926249273593
ANT_SIL,7,2014,2748,991,410.525577321521
ANT_SIL3,7,2014,2748,117,247.771421344747
BS_BR,7,2014,2748,29,131.038704169746
BS_BR_HSA,7,2014,2748,12,73.0373781492456
BS_G,7,2014,2748,22,29.0915299302469
BS_P,7,2014,2748,17,8.65024098762866
BS_SIL,7,2014,2748,209,255.44895305892
HN_BR,7,2014,2748,47,166.731121444753
HN_G,7,2014,2748,4,13.0689673818469
HN_P,7,2014,2748,3,2.38810279382897
HN_SIL,7,2014,2748,36,134.868850021656
KA_BR,7,2014,2748,150,253.52280692906
KA_G,7,2014,2748,24,20.4380939671094
KA_P,7,2014,2748,27,10.4834966435746
KA_SIL,7,2014,2748,358,248.500891376565
Small_BR,7,2014,2748,26,106.666072305157
Small_G,7,2014,2748,5,25.2792092630871
Small_P,7,2014,2748,3,8.16395755308259
Small_SIL,7,2014,2748,51,169.410491459617
ANT_BR,7,2015,3350,631,276.319314372672
ANT_BR_HSA,7,2015,3350,38,138.546198684343
ANT_G,7,2015,3350,28,46.8273710743769
ANT_G3,7,2015,3350,2,12.7952198544074
ANT_P,7,2015,3350,10,11.6707619620239
ANT_P3,7,2015,3350,1,3.34053588512647
ANT_SIL,7,2015,3350,1040,530.400351855565
ANT_SIL3,7,2015,3350,97,218.385484760891
BS_BR,7,2015,3350,39,125.671528227538
BS_BR_HSA,7,2015,3350,12,70.859899517006
BS_G,7,2015,3350,27,24.4721881489151
BS_P,7,2015,3350,24,7.03371726978307
BS_SIL,7,2015,3350,247,225.071926417687
HN_BR,7,2015,3350,18,155.101972166673
HN_G,7,2015,3350,1,10.8413326380439
HN_P,7,2015,3350,2,1.88985114377626
HN_SIL,7,2015,3350,13,117.441734957129
KA_BR,7,2015,3350,286,372.739109982472
KA_G,7,2015,3350,38,47.4565365656143
KA_P,7,2015,3350,45,26.6202663660652
KA_SIL,7,2015,3350,637,535.141470492305
Small_BR,7,2015,3350,36,131.18357015744
Small_G,7,2015,3350,2,28.9706121354349
Small_P,7,2015,3350,3,8.48634766020007
Small_SIL,7,2015,3350,73,222.73269770451
ANT_BR,7,2016,2258,320,187.232077501037
ANT_BR_HSA,7,2016,2258,152,120.244419765269
ANT_G,7,2016,2258,15,18.2256371663532
ANT_G3,7,2016,2258,0,3.70200082897155
ANT_P,7,2016,2258,5,4.18398377871624
ANT_P3,7,2016,2258,0,0.822194735290487
ANT_SIL,7,2016,2258,488,289.142458540829
ANT_SIL3,7,2016,2258,11,70.9853510212783
BS_BR,7,2016,2258,20,53.0219510956732
BS_BR_HSA,7,2016,2258,3,25.3992175023216
BS_G,7,2016,2258,10,5.68018402323457
BS_P,7,2016,2258,2,0.447223772959404
BS_SIL,7,2016,2258,142,112.512091477238
HN_BR,7,2016,2258,11,114.61230184775
HN_G,7,2016,2258,4,9.36322294506287
HN_P,7,2016,2258,1,1.96064939729675
HN_SIL,7,2016,2258,19,154.628451416851
KA_BR,7,2016,2258,221,247.105778155148
KA_BR_HSA,7,2016,2258,44,139.299476324949
KA_G,7,2016,2258,35,35.0266253939055
KA_P,7,2016,2258,41,17.1344619177515
KA_SIL,7,2016,2258,485,349.638861856689
Small_BR,7,2016,2258,60,99.5877132716704
Small_G,7,2016,2258,10,21.5053727082689
Small_P,7,2016,2258,2,7.78602570640008
Small_SIL,7,2016,2258,157,168.752267849086
ANT_BR,7,2017,1911,165,172.235613033859
ANT_BR_HSA,7,2017,1911,39,94.170343757026
ANT_G,7,2017,1911,8,10.0289986849058
ANT_G3,7,2017,1911,1,3.77988183251385
ANT_P,7,2017,1911,3,1.6906607190701
ANT_P3,7,2017,1911,0,0.527755369167321
ANT_SIL,7,2017,1911,188,197.985016356615
ANT_SIL3,7,2017,1911,17,60.4137829356155
BS_BR,7,2017,1911,13,15.9311619096221
BS_BR_HSA,7,2017,1911,3,10.7956463314298
BS_G,7,2017,1911,6,1.13807561668126
BS_G3,7,2017,1911,0,4.62193833962103
BS_P,7,2017,1911,1,0.0643842717914553
BS_P3,7,2017,1911,0,0.486145385468042
BS_SIL,7,2017,1911,93,25.4181959999792
BS_SIL3,7,2017,1911,12,67.7231794698563
HN_BR,7,2017,1911,7,55.3768381880087
HN_G,7,2017,1911,0,1.86190103320525
HN_P,7,2017,1911,0,0.295083259353319
HN_SIL,7,2017,1911,19,39.2211030939608
KA_BR,7,2017,1911,246,245.565097470113
KA_BR_HSA,7,2017,1911,36,122.2132508189
KA_G,7,2017,1911,24,34.4803140395127
KA_G_COIN,7,2017,1911,14,52.3284052497086
KA_P,7,2017,1911,19,13.3970439409727
KA_SIL,7,2017,1911,503,300.275258214717
Small_BR,7,2017,1911,149,101.921497688965
Small_G,7,2017,1911,10,30.6254127468692
Small_P,7,2017,1911,2,10.6771075531046
Small_SIL,7,2017,1911,333,235.750906689386
ANT_BR,7,2018,1809,92,156.545767041025
ANT_BR_HSA,7,2018,1809,9,66.1498448417836
ANT_G,7,2018,1809,6,2.77650900056151
ANT_P,7,2018,1809,0,0.141688673630877
ANT_SIL,7,2018,1809,40,56.9449000153928
BS_BR,7,2018,1809,25,31.039787557671
BS_BR_HSA,7,2018,1809,4,18.6474591268022
BS_G,7,2018,1809,4,0.494555484297145
BS_G3,7,2018,1809,3,3.8595967994722
BS_P,7,2018,1809,0,0.00806250985841437
BS_P3,7,2018,1809,0,0.0860001926194569
BS_SIL,7,2018,1809,53,6.71335423362781
BS_SIL3,7,2018,1809,31,59.5768929209722
KA_BR,7,2018,1809,209,279.167726172361
KA_BR_HSA,7,2018,1809,22,143.913964238377
KA_G,7,2018,1809,76,84.5607432699019
KA_G_COIN,7,2018,1809,136,143.19873150186
KA_P,7,2018,1809,42,31.0142906890003
KA_SIL,7,2018,1809,266,226.994154035963
Small_BR,7,2018,1809,165,135.975737018715
Small_G,7,2018,1809,51,59.4452721536765
Small_P,7,2018,1809,11,14.6432593451155
Small_SIL,7,2018,1809,564,287.101703177315
ANT_BR,7,2019,1188,55,104.403309804122
ANT_BR_HSA,7,2019,1188,8,52.1372662034697
ANT_G,7,2019,1188,4,3.94586767854208
ANT_P,7,2019,1188,0,0.170686752298726
ANT_SIL,7,2019,1188,31,36.8038615056882
BS_BR,7,2019,1188,12,8.53090911220253
BS_BR_HSA,7,2019,1188,4,4.90211549927833
BS_G,7,2019,1188,5,0.1146467256767
BS_G3,7,2019,1188,3,1.84289866510745
BS_P,7,2019,1188,2,0.00133313775006019
BS_P3,7,2019,1188,0,0.0268727075830014
BS_SIL,7,2019,1188,19,1.68251235113525
BS_SIL3,7,2019,1188,15,29.2086604176558
KA_BR,7,2019,1188,84,170.508475426298
KA_BR_HSA,7,2019,1188,20,96.0873213027449
KA_G,7,2019,1188,18,22.6749306928705
KA_G_COIN,7,2019,1188,40,44.4239742576222
KA_P,7,2019,1188,22,8.18912477635077
KA_SIL,7,2019,1188,197,157.628616540431
Small_BR,7,2019,1188,146,129.442688178784
Small_G,7,2019,1188,48,36.8957381600268
Small_P,7,2019,1188,10,8.1798490854523
Small_SIL,7,2019,1188,445,270.198341018909
ANT_BR,8,2014,1097,42,74.0380654480252
ANT_BR_HSA,8,2014,1097,10,36.9912200201142
ANT_G,8,2014,1097,8,8.21304317393027
ANT_P,8,2014,1097,4,1.98383573432057
ANT_SIL,8,2014,1097,84,96.1687732697257
BS_BR,8,2014,1097,14,59.2994868907241
BS_BR_HSA,8,2014,1097,7,32.670813136556
BS_G,8,2014,1097,24,12.3323674497617
BS_P,8,2014,1097,11,3.42503637365075
BS_SIL,8,2014,1097,175,118.709953790392
HN_BR,8,2014,1097,23,57.2111993928077
HN_G,8,2014,1097,0,2.97262412734922
HN_P,8,2014,1097,3,0.470025315852441
HN_SIL,8,2014,1097,17,35.8264845327149
KA_BR,8,2014,1097,131,138.96704281044
KA_G,8,2014,1097,22,15.600568098477
KA_P,8,2014,1097,25,7.93009961884062
KA_SIL,8,2014,1097,349,196.735861999763
Small_BR,8,2014,1097,43,63.3125317805884
Small_G,8,2014,1097,0,5.65254539051573
Small_P,8,2014,1097,0,2.14791429761561
Small_SIL,8,2014,1097,105,126.340507347835
ANT_BR,8,2015,1289,79,101.732254806072
ANT_BR_HSA,8,2015,1289,12,50.7147838827382
ANT_G,8,2015,1289,12,10.4437616765072
ANT_P,8,2015,1289,4,2.29474479197265
ANT_SIL,8,2015,1289,120,139.824884761165
BS_BR,8,2015,1289,26,63.819944128815
BS_BR_HSA,8,2015,1289,6,35.6812524252843
BS_G,8,2015,1289,23,11.6244599870988
BS_P,8,2015,1289,7,3.20202315277517
BS_SIL,8,2015,1289,181,113.238143934232
HN_BR,8,2015,1289,9,58.6558654548378
HN_G,8,2015,1289,0,2.78052876146014
HN_P,8,2015,1289,1,0.437250170302452
HN_SIL,8,2015,1289,4,33.9003857811701
KA_BR,8,2015,1289,210,182.05184769753
KA_G,8,2015,1289,19,21.5602449891626
KA_P,8,2015,1289,29,11.8011427296883
KA_SIL,8,2015,1289,446,262.4939041557
Small_BR,8,2015,1289,46,73.4762453186177
Small_G,8,2015,1289,1,3.91745033205086
Small_P,8,2015,1289,1,1.45341511904511
Small_SIL,8,2015,1289,53,103.895465943774
ANT_BR,8,2016,844,65,68.4774111072008
ANT_BR_HSA,8,2016,844,27,45.3262929947181
ANT_G,8,2016,844,6,4.59977353974885
ANT_P,8,2016,844,4,0.954131622377405
ANT_SIL,8,2016,844,94,86.6130622358599
BS_BR,8,2016,844,14,21.880646863077
BS_BR_HSA,8,2016,844,1,10.4303274969635
BS_G,8,2016,844,7,1.92050368894348
BS_P,8,2016,844,1,0.141953528742442
BS_SIL,8,2016,844,66,42.6316062865325
HN_BR,8,2016,844,6,29.4721912796703
HN_G,8,2016,844,0,1.21576333195599
HN_P,8,2016,844,0,0.220117886948968
HN_SIL,8,2016,844,6,25.5494323654205
KA_BR,8,2016,844,106,108.824305706872
KA_BR_HSA,8,2016,844,31,61.4936367616063
KA_G,8,2016,844,20,14.5406490205958
KA_P,8,2016,844,12,6.88350283986549
KA_SIL,8,2016,844,283,157.348260798159
Small_BR,8,2016,844,36,50.289292880705
Small_G,8,2016,844,0,4.19615718936712
Small_P,8,2016,844,0,1.62939293790958
Small_SIL,8,2016,844,59,99.3615876367597
ANT_BR,8,2017,791,25,64.1364372622939
ANT_BR_HSA,8,2017,791,8,35.8961480562181
ANT_G,8,2017,791,0,1.01839404612837
ANT_P,8,2017,791,0,0.137253954659591
ANT_SIL,8,2017,791,19,28.4623533197416
BS_BR,8,2017,791,10,12.523368904581
BS_BR_HSA,8,2017,791,4,8.62468833631863
BS_G,8,2017,791,6,0.757417416115643
BS_G3,8,2017,791,0,0.420304124151884
BS_P,8,2017,791,2,0.0411649587549328
BS_P3,8,2017,791,0,0.0345350795372653
BS_SIL,8,2017,791,67,18.472041397866
BS_SIL3,8,2017,791,3,8.16932835224415
HN_BR,8,2017,791,3,13.9056752020773
HN_G,8,2017,791,0,0.22396514871256
HN_P,8,2017,791,1,0.0305987992367324
HN_SIL,8,2017,791,8,6.17140656037091
KA_BR,8,2017,791,168,164.822876396563
KA_BR_HSA,8,2017,791,19,81.7764912386911
KA_G,8,2017,791,15,19.1698894650645
KA_G_COIN,8,2017,791,20,29.9860302399401
KA_P,8,2017,791,10,6.99171627316651
KA_SIL,8,2017,791,368,184.348678626074
Small_BR,8,2017,791,17,42.0458921592071
Small_G,8,2017,791,0,3.23932722420286
Small_P,8,2017,791,1,1.14578696782308
Small_SIL,8,2017,791,17,58.4482304902589
BS_BR,8,2018,586,25,29.8897389180876
BS_BR_HSA,8,2018,586,1,16.888987310659
BS_G,8,2018,586,8,0.54846865256325
BS_G3,8,2018,586,2,0.429437872495774
BS_P,8,2018,586,0,0.00812976589268758
BS_P3,8,2018,586,0,0.00597614400549947
BS_SIL,8,2018,586,48,7.6284795276379
